PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In ,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,lon,lat,attendance,el_cat,hi_cat
3749,N/A,4.21899E+11,126515001,7390,739,"MORRISON, ANDREW J. SCHOOL",Andrew J. Morrison School,Morrison,1924,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,8,N/A,5100 N. 3RD ST.,PHILADELPHIA,PA,19120,215-456-3004,215-456-5564,www.philasd.org/schools/morrison,ZAIDA BULTES,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.129591,40.0296152,690,TRUE,FALSE
3750,N/A,4.21899E+11,126515001,7400,740,OLNEY ELEMENTARY SCHOOL,Olney School,Olney,1900,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,9,N/A,5301 N. WATER ST.,PHILADELPHIA,PA,19120,215-456-3003,215-456-5566,www.philasd.org/schools/olney,MICHAEL ROTH,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1207879,40.031012,851,TRUE,FALSE
3753,N/A,4.21899E+11,126515001,7430,743,"SULLIVAN, JAMES J. SCHOOL",James J. Sullivan School,Sullivan,1930,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,6,N/A,5300 DITMAN ST.,PHILADELPHIA,PA,19124,215-537-2524,215-537-2984,www.philasd.org/schools/sullivan,RENEE MORLEY,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0671377,40.0158239,738,TRUE,FALSE
3755,N/A,4.21899E+11,126515001,7440,744,"TAYLOR, BAYARD SCHOOL",Bayard Taylor School,Taylor,1907,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,PRIORITY,7,N/A,3698 N. RANDOLPH ST.,PHILADELPHIA,PA,19140,215-227-4435,215-227-4900,www.philasd.org/schools/taylor,DAVID LAVER,NEIGHBORHOOD NETWORK 4,JOHN TUPPONCE,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.1383024,40.0069509,549,TRUE,FALSE
7233,N/A,4.21899E+11,126515001,7460,746,"ZIEGLER, WILLIAM H. SCHOOL",William H. Ziegler School,Ziegler,1957,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,N/A,5935 SAUL ST.,PHILADELPHIA,PA,19149,215-537-2510,215-537-2987,www.philasd.org/schools/ziegler,ROBERT BERRETTA,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0750073,40.0300308,534,TRUE,FALSE
3745,N/A,4.21899E+11,126515001,7470,747,BRIDESBURG SCHOOL,Bridesburg School,Bridesburg,1958,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,2824 JENKS ST.,PHILADELPHIA,PA,19137,215-537-2515,215-537-3145,www.philasd.org/schools/bridesburg,JAMES SERPIELLO,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0664077,39.999729,717,TRUE,FALSE
6765,N/A,4.21899E+11,126515001,7490,749,PRINCE HALL SCHOOL,Prince Hall School,Prince Hall,1971,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,8,N/A,6101 N. GRATZ ST.,PHILADELPHIA,PA,19141,215-276-5255,215-276-5803,www.philasd.org/schools/princehall,DONNA RAGSDALE,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.1492454,40.0477318,574,TRUE,FALSE
7368,N/A,4.21899E+11,126515001,7500,750,FELTONVILLE ARTS & SCIENCES,Feltonville School of Arts and Sciences,FSAS,1993,MIDDLE,NEIGHBORHOOD,'06-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,7,N/A,210 E. COURTLAND ST.,PHILADELPHIA,PA,19120,215-456-5603,215-456-5614,www.philasd.org/schools/feltonville-arts-and-sciences,JOHN PINIAT,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,0,0,0,0,0,0,1,1,1,0,0,0,0,-75.1216446,40.0193879,516,TRUE,FALSE
5183,N/A,4.21899E+11,126515001,7510,751,"BETHUNE, MARY MCLEOD SCHOOL",Mary M. Bethune School,Bethune,1970,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,5,N/A,3301 OLD YORK RD.,PHILADELPHIA,PA,19140,215-227-4433,215-227-8658,www.philasd.org/schools/bethune,JAMINA DINGLE,NEIGHBORHOOD NETWORK 4,JOHN TUPPONCE,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1483359,40.0033977,779,TRUE,FALSE
3724,N/A,4.21899E+11,126515001,7530,753,"ROWEN, WILLIAM SCHOOL",William Rowen School,Rowen,1938,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,9,N/A,6841 N. 19TH ST.,PHILADELPHIA,PA,19126,215-276-5251,215-276-5806,www.philasd.org/schools/rowen,JAMES MURRAY,NEIGHBORHOOD NETWORK 7,RANDI KLEIN-DAVILA,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.1482528,40.0587109,519,TRUE,FALSE
6767,N/A,4.21899E+11,126515001,7730,773,"CLEMENTE, ROBERTO MIDDLE SCHL",Roberto Clemente School,Clemente,1916,MIDDLE,NEIGHBORHOOD,'06-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,TURNAROUND,2010-2011,N/A,N/A,1,PRIORITY,7,N/A,122 W. ERIE AVE.,PHILADELPHIA,PA,19140,215-291-5400,215-291-5421,www.philasd.org/schools/clemente,EDWARD PENN,TURNAROUND NETWORK,ERIC BECOATS,0,0,0,0,0,0,1,1,1,0,0,0,0,-75.1300094,40.0067017,444,TRUE,FALSE
3845,393205,4.21899E+11,126515001,8010,801,"LINCOLN, ABRAHAM HIGH SCHOOL",Abraham Lincoln High School,Lincoln,1950,HIGH,NEIGHBORHOOD,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,PROGRAMS,1,FOCUS,6,N/A,3201 RYAN AVE.,PHILADELPHIA,PA,19136,215-335-5653,215-335-5997,www.philasd.org/schools/lincoln,JACK NELSON,NEIGHBORHOOD NETWORK 9,JEFF RHODES,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.0419129,40.0442037,1585,FALSE,TRUE
3855,393407,4.21899E+11,126515001,8020,802,NORTHEAST HIGH SCHOOL,Northeast High School,Northeast,1957,HIGH,NEIGHBORHOOD,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,PROGRAMS,1,NO DESIGNATION,10,N/A,1601 COTTMAN AVE.,PHILADELPHIA,PA,19111,215-728-5018,215-728-5004,www.nehs.phila.k12.pa.us,"LINDA CARROLL, SHARON MCCLOSKEY",NEIGHBORHOOD NETWORK 8,DION BETTS,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.0691454,40.0566936,3127,FALSE,TRUE
6527,393323,4.21899E+11,126515001,8030,803,"WASHINGTON, GEORGE HIGH SCHOOL",George Washington High School,George Washington,1963,HIGH,NEIGHBORHOOD,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,PROGRAMS,1,FOCUS,10,N/A,10175 BUSTLETON AVE.,PHILADELPHIA,PA,19116,215-961-2001,215-961-2545,www.philasd.org/schools/gwhs,SUSAN THOMPSON,NEIGHBORHOOD NETWORK 8,DION BETTS,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.0271391,40.1057057,1744,FALSE,TRUE
8039,393394,4.21899E+11,126515001,8040,804,ARTS ACADEMY AT BENJAMIN RUSH,Arts Academy at Benjamin Rush,Rush,2008,HIGH,SPECIAL ADMIT,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,REWARD (HIGH ACHIEVEMENT),10,N/A,11081 KNIGHTS RD.,PHILADELPHIA,PA,19154,215-281-2603,215-281-2674,http://rushartsonline.org,LORI DEFIELDS,AUTONOMY NETWORK,JURATE KROKYS,0,0,0,0,0,0,0,0,0,1,1,1,1,-74.9742007,40.0827867,610,FALSE,TRUE
7072,393524,4.21899E+11,126515001,8090,809,SWENSON ARTS/TECH HIGH SCHOOL,Swenson Arts and Technology High School,Swenson,2.00E+03,HIGH,CITYWIDE,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,COMPREHENSIVE,1,NO DESIGNATION,10,N/A,2750 RED LION RD.,PHILADELPHIA,PA,19114,215-961-2009,215-961-2081,www.philasd.org/schools/swenson,COLETTE LANGSTON,AUTONOMY NETWORK,JURATE KROKYS,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.014044,40.0920091,636,FALSE,TRUE
7253,N/A,4.21899E+11,126515001,8120,812,"WILSON, WOODROW MIDDLE SCHOOL",Woodrow Wilson School,Wilson,1928,MIDDLE,NEIGHBORHOOD,'06-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,9,N/A,1800 COTTMAN AVE.,PHILADELPHIA,PA,19111,215-728-5015,215-728-5051,www.philasd.org/schools/wilson,STEFANIE RESSLER,NEIGHBORHOOD NETWORK 8,DION BETTS,0,0,0,0,0,0,1,1,1,0,0,0,0,-75.0690874,40.0523954,1183,TRUE,FALSE
6768,N/A,4.21899E+11,126515001,8140,814,"MEEHAN, AUSTIN MIDDLE SCHOOL",Austin Meehan School,Meehan,1970,MIDDLE,NEIGHBORHOOD,'07-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,3001 RYAN AVE.,PHILADELPHIA,PA,19152,215-335-5654,215-335-5992,www.philasd.org/schools/meehan,MARY JACKSON,NEIGHBORHOOD NETWORK 9,JEFF RHODES,0,0,0,0,0,0,0,1,1,0,0,0,0,-75.0441526,40.0457386,537,TRUE,FALSE
6824,N/A,4.21899E+11,126515001,8160,816,BALDI MIDDLE SCHOOL,Baldi School,Baldi,1971,MIDDLE,NEIGHBORHOOD,'06-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,REWARD (HIGH PROGRESS),10,N/A,8801 VERREE RD.,PHILADELPHIA,PA,19115,215-961-2003,215-961-2116,www.philasd.org/schools/baldi,LUKE HOSTETTER,NEIGHBORHOOD NETWORK 8,DION BETTS,0,0,0,0,0,0,1,1,1,0,0,0,0,-75.0526157,40.0916912,1292,TRUE,FALSE
3758,N/A,4.21899E+11,126515001,8200,820,"ALLEN, ETHAN SCHOOL",Ethan Allen School ,Ethan Allen,1930,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,6329 BATTERSBY ST.,PHILADELPHIA,PA,19149,215-537-2530,215-537-2599,www.philasd.org/schools/ethanallen,CASSANDRA HOUSTON,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0614797,40.0296643,972,TRUE,FALSE
6529,N/A,4.21899E+11,126515001,8210,821,"BROWN, JOSEPH H. SCHOOL",Joseph H. Brown School,Joseph Brown,1937,ELEMENTARY,NEIGHBORHOOD,'00-06',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,3600 STANWOOD ST.,PHILADELPHIA,PA,19136,215-335-5650,215-335-5381,www.philasd.org/schools/jhbrown,ARTHUREA SMITH,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.0247888,40.0431786,565,TRUE,FALSE
3762,N/A,4.21899E+11,126515001,8230,823,"CROSSAN, KENNEDY C. SCHOOL",Kennedy C. Crossan School,Crossan,1924,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,N/A,7350 BINGHAM ST.,PHILADELPHIA,PA,19111,215-728-5014,215-728-5955,www.philasd.org/schools/crossan,LYNNE MILLARD,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0812646,40.0620891,376,TRUE,FALSE
3763,N/A,4.21899E+11,126515001,8240,824,"DISSTON, HAMILTON SCHOOL",Hamilton Disston School,Disston,1924,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,6801 COTTAGE ST.,PHILADELPHIA,PA,19135,215-335-5661,215-335-5030,www.philasd.org/schools/disston,KARI HILL,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0463297,40.0284565,870,TRUE,FALSE
3764,N/A,4.21899E+11,126515001,8250,825,"FORREST, EDWIN SCHOOL",Edwin Forrest School,Forrest,1929,ELEMENTARY,NEIGHBORHOOD,'00-06',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,7300 COTTAGE ST.,PHILADELPHIA,PA,19136,215-335-5652,215-335-5983,www.philasd.org/schools/forrest,PAUL SPINA,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.0362446,40.0348465,1189,TRUE,FALSE
3765,N/A,4.21899E+11,126515001,8260,826,FOX CHASE SCHOOL,Fox Chase School,Chase,1949,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,SCHOOL REDESIGN INITIATIVE,2016-2017,N/A,N/A,1,NO DESIGNATION,10,N/A,500 RHAWN ST.,PHILADELPHIA,PA,19111,215-728-5016,215-728-5006,www.philasd.org/schools/foxchase,ROBERT CAROSELLI,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0808228,40.0748944,488,TRUE,FALSE
3766,N/A,4.21899E+11,126515001,8270,827,"HOLME, THOMAS SCHOOL",Thomas Holme School,Holme,1950,ELEMENTARY,NEIGHBORHOOD,'00-06',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,9125 ACADEMY RD.,PHILADELPHIA,PA,19114,215-335-5656,215-335-5033,www.philasd.org/schools/holme,CRYSTLE ROYE-GILL,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.0089051,40.0553465,625,TRUE,FALSE
3769,N/A,4.21899E+11,126515001,8300,830,MAYFAIR SCHOOL,Mayfair School,Mayfair,1949,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,3001 PRINCETON AVE.,PHILADELPHIA,PA,19149,215-335-5651,215-335-5035,www.philasd.org/schools/mayfair,GUY LOWERY,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0517189,40.0394927,1237,TRUE,FALSE
3770,N/A,4.21899E+11,126515001,8310,831,"MOORE, J. HAMPTON SCHOOL",J. Hampton Moore School,Moore,1952,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,9,N/A,6900 SUMMERDALE AVE.,PHILADELPHIA,PA,19111,215-728-5011,215-728-5692,www.philasd.org/schools/moore,TIMOTHY GLYNN,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0770009,40.0492029,1183,TRUE,FALSE
3773,N/A,4.21899E+11,126515001,8340,834,"SOLIS-COHEN, SOLOMON SCHOOL",Solomon Solis-Cohen School,Solis-Cohen,1948,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,7001 HORROCKS ST.,PHILADELPHIA,PA,19149,215-728-5012,215-728-5982,www.philasd.org/schools/solis-cohen,MICHELINA SERIANNI,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0646281,40.0447756,1373,TRUE,FALSE
7234,N/A,4.21899E+11,126515001,8350,835,"SPRUANCE, GILBERT SCHOOL",Gilbert Spruance School,Spruance,1949,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,N/A,6401 HORROCKS ST.,PHILADELPHIA,PA,19149,215-537-2514,215-537-2933,www.philasd.org/schools/spruance,KWAND LANG,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.07301,40.0376945,1466,TRUE,FALSE
3771,N/A,4.21899E+11,126515001,8360,836,RHAWNHURST SCHOOL,Rhawnhurst School,Rhawnhurst,1949,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,N/A,7809 CASTOR AVE.,PHILADELPHIA,PA,19152,215-728-5013,215-728-5931,www.philasd.org/schools/rhawnhurst,KAREN HOWELL-TOOMER,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.058103,40.0587689,631,TRUE,FALSE
3760,N/A,4.21899E+11,126515001,8370,837,"COMLY, WATSON SCHOOL",Watson Comly School,Comly,1929,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,N/A,1001 BYBERRY RD.,PHILADELPHIA,PA,19116,215-961-2008,215-961-2555,www.philasd.org/schools/comly,KATHERINE SYLVESTER,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0089051,40.1211258,483,TRUE,FALSE
7235,N/A,4.21899E+11,126515001,8380,838,"FARRELL, LOUIS H. SCHOOL",Louis H. Farrell School,Farrell,1959,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,N/A,8300 CASTOR AVE.,PHILADELPHIA,PA,19152,215-728-5009,215-728-5225,www.philasd.org/schools/farrell,NICHOLAS CIRULLI,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0525359,40.0665774,1096,TRUE,FALSE
3781,N/A,4.21899E+11,126515001,8390,839,"FITZPATRICK, A. L. SCHOOL",A.L. Fitzpatrick School,Fitzpatrick,1960,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,N/A,11061 KNIGHTS RD.,PHILADELPHIA,PA,19154,215-281-2602,215-281-3330,www.philasd.org/schools/fitzpatrick,KAREN WHITE,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,1,1,1,0,0,0,0,-74.9764938,40.0803264,943,TRUE,FALSE
3803,N/A,4.21899E+11,126515001,8400,840,"FRANK, ANNE SCHOOL",Anne Frank School,Anne Frank,1962,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,N/A,2000 BOWLER ST.,PHILADELPHIA,PA,19115,215-961-2005,215-961-2551,www.philasd.org/schools/annefrank,MAX KOMINS,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0286226,40.0880254,1236,TRUE,FALSE
3801,N/A,4.21899E+11,126515001,8410,841,"POLLOCK, ROBERT B. SCHOOL",Robert B. Pollock School,Pollock,1962,ELEMENTARY,NEIGHBORHOOD,'00-06',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,N/A,2850 WELSH RD.,PHILADELPHIA,PA,19152,215-961-2004,215-961-2597,www.philasd.org/schools/pollock,DONTAE WILSON,NEIGHBORHOOD NETWORK 9,JEFF RHODES,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.0271621,40.0602604,730,TRUE,FALSE
4727,N/A,4.21899E+11,126515001,8420,842,"DECATUR, STEPHEN SCHOOL",Stephen Decatur School,Decatur,1964,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,N/A,3500 ACADEMY RD.,PHILADELPHIA,PA,19154,215-281-2606,215-281-5803,www.philasd.org/schools/decatur,GENEVIEVE ENDY,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,1,1,1,0,0,0,0,-74.9705726,40.0956346,1025,TRUE,FALSE
4726,N/A,4.21899E+11,126515001,8430,843,"GREENBERG, JOSEPH SCHOOL",Joseph Greenberg School,Greenberg,1964,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,N/A,600 SHARON LN.,PHILADELPHIA,PA,19115,215-961-2002,215-961-2560,www.philasd.org/schools/greenberg,GINA HUBBARD,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.057713,40.0961684,737,TRUE,FALSE
4961,N/A,4.21899E+11,126515001,8440,844,"LOESCHE, WILLIAM H. SCHOOL",William H. Loesche School,Loesche,1965,ELEMENTARY,NEIGHBORHOOD,'00-05',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,REWARD (HIGH PROGRESS),10,N/A,595 TOMLINSON RD.,PHILADELPHIA,PA,19116,215-961-2000,215-961-2559,www.philasd.org/schools/loesche,SHERIN KURIAN,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.0235641,40.11414,779,TRUE,FALSE
8328,393567,4.21899E+11,126515001,8560,856,THE WORKSHOP SCHOOL,The Workshop School,Workshop,2013,HIGH,CITYWIDE,'09-12',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,N/A,N/A,N/A,PROGRAMS,1,NO DESIGNATION,3,N/A,221 S. HANSON ST.,PHILADELPHIA,PA,19139,215-471-2960,215-471-2948,http://www.workshopschool.org,SIMON HAUGER,INNOVATION NETWORK,CHRIS LEHMANN,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.218578,39.9551504,199,FALSE,TRUE
5041,N/A,N/A,126515001,8770,877,HANCOCK DEMONSTRATION SCHOOL,John Hancock Demonstration School,Hancock,2016,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08',N/A,0,0,DISTRICT,N/A,SDP K12 SCHOOLS,N/A,SCHOOL REDESIGN INITIATIVE,2016-2017,N/A,N/A,N/A,N/A,10,N/A,3700 MORRELL AVE.,PHILADELPHIA,PA,19114,215-281-2604,215-281-5900,www.philasd.org/schools/hancock,WILLIAM GRIFFIN,NEIGHBORHOOD NETWORK 8,DION BETTS,1,1,1,1,1,1,1,1,1,0,0,0,0,-74.9891851,40.0671583,511,TRUE,FALSE
3728,393558,4.21899E+11,126515001,6400,640,WIDENER MEMORIAL SCHOOL,Widener Memorial School,Widener,1953,ELEMENTARYMIDDLEHIGH,CITYWIDE,'00-12',N/A,0,0,DISTRICT,N/A,SPECIAL EDUCATION,N/A,N/A,N/A,N/A,N/A,1,PRIORITY,8,N/A,1450 W. OLNEY AVE.,PHILADELPHIA,PA,19141,215-456-3015,215-456-3118,www.philasd.org/schools/widener,SHARON GLODEK,AUTONOMY NETWORK,JURATE KROKYS,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.1465117,40.0367273,151,TRUE,TRUE
8298,393492,4.21899E+11,126515001,8780,878,PHILADELPHIA VIRTUAL ACADEMY,Philadelphia Virtual Academy,PVA,2013,MIDDLEHIGH,VIRTUAL,'06-12',N/A,0,0,DISTRICT,N/A,VIRTUAL,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,5,N/A,440 N. BROAD ST.,PHILADELPHIA,PA,19130,215-400-3110,215-400-3111,www.philasd.org/pva,DAVID ANDERSON,INNOVATION NETWORK,CHRIS LEHMANN,0,0,0,0,0,0,1,1,1,1,1,1,1,-75.162646,39.961007,307,FALSE,TRUE
